Chn,Identifier,DLC,D0,...1,...2,...3,...4,...5,...6,..D7,Time,Dir
0,000001C7,8,7,0,0,0,0,0,0,0,27.16032,R
0,000000C1,8,1,0,0,0,0,0,0,0,27.16084,R
0,000000C5,8,2,0,0,0,0,0,0,0,27.16109,R
0,1E5,8,3,0,0,0,0,0,0,0,27.16135,R
0,1E9,8,5,0,0,0,0,0,0,0,27.16382,R
0,199,8,0,0,0,0,0,0,0,FF,27.16408,R
0,000000F9,8,0,0,0,0,0,0,FF,0,27.16433,R
0,000000C9,8,5C,1F,F2,0,0,0,0,0,27.16587,R
0,191,8,0,0,0,0,0,0,0,0,27.16604,R
0,000000F1,8,0,0,0,0,0,0,0,0,27.16869,R
0,000000C1,8,1,0,0,0,0,0,0,0,27.17082,R
0,000000C5,8,2,0,0,0,0,0,0,0,27.17108,R
0,1E5,8,3,0,0,0,0,0,0,0,27.17133,R
0,000001CD,8,8,0,0,0,0,0,0,0,27.17585,R
0,000000C9,8,6B,1F,F2,0,0,0,0,0,27.17602,R
0,191,8,0,0,0,0,0,0,0,0,27.17628,R
0,199,8,0,0,0,0,0,0,0,FF,27.17654,R
0,000000F9,8,0,0,0,0,0,0,FF,0,27.17679,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,27.17705,R
0,000001F5,8,0,0,0,0,0,FF,0,0,27.1773,R
0,000000F1,8,0,0,0,0,0,0,0,0,27.17867,R
0,121,4,2,0,0,0,,,,,27.17884,R
0,130,4,10,27,0,0,,,,,27.17901,R
0,10,8,0,0,0,0,0,0,0,0,27.17927,R
0,184,8,4,0,0,0,0,0,0,0,27.17986,R
0,334,8,6,0,0,0,0,0,0,0,27.18012,R
0,000001C7,8,7,0,0,0,0,0,0,0,27.18038,R
0,000000C1,8,1,0,0,0,0,0,0,0,27.1808,R
0,000000C5,8,2,0,0,0,0,0,0,0,27.18106,R
0,1E5,8,3,0,0,0,0,0,0,0,27.18132,R
0,000001A1,8,F7,B6,0,0,0,0,0,0,27.18157,R
0,000001C3,8,0,0,0,0,0,0,0,0,27.18183,R
0,1E9,8,5,0,0,0,0,0,0,0,27.18379,R
0,000000C9,8,7F,1F,F2,0,0,0,0,0,27.18584,R
0,191,8,0,0,0,0,0,0,0,0,27.18609,R
0,000000F1,8,0,0,0,0,0,0,0,0,27.18865,R
0,199,8,0,0,0,0,0,0,0,FF,27.18951,R
0,000000F9,8,0,0,0,0,0,0,FF,0,27.18976,R
0,000002F9,8,9,0,0,0,0,0,0,0,27.19002,R
0,0000034A,8,0B,0,0,0,0,0,0,0,27.19028,R
0,000001F3,8,0,0,0,0,0,0,0,0,27.19062,R
0,000000C1,8,1,0,0,0,0,0,0,0,27.19087,R
0,000000C5,8,2,0,0,0,0,0,0,0,27.19113,R
0,1E5,8,3,0,0,0,0,0,0,0,27.19138,R
0,000001CD,8,8,0,0,0,0,0,0,0,27.19582,R
0,000000C9,8,8E,1F,F2,0,0,0,0,0,27.19608,R
0,191,8,0,0,0,0,0,0,0,0,27.19633,R
0,000002C3,8,C0,1F,F2,0,0,0,0,0,27.19659,R
0,348,8,0A,0,0,0,0,0,0,0,27.19685,R
0,000003C1,8,24,20,F2,0,0,0,0,0,27.19702,R
0,000003D1,8,EC,20,F2,0,0,0,0,0,27.19727,R
0,3E9,8,88,20,F2,0,0,0,0,0,27.19753,R
0,000000F1,8,0,0,0,0,0,0,0,0,27.19864,R
0,184,8,4,0,0,0,0,0,0,0,27.19983,R
0,334,8,6,0,0,0,0,0,0,0,27.20009,R
0,000001C7,8,7,0,0,0,0,0,0,0,27.20034,R
0,000000C1,8,1,0,0,0,0,0,0,0,27.20086,R
0,000000C5,8,2,0,0,0,0,0,0,0,27.20111,R
0,1E5,8,3,0,0,0,0,0,0,0,27.20137,R
0,199,8,0,0,0,0,0,0,0,FF,27.20214,R
0,000000F9,8,0,0,0,0,0,0,FF,0,27.20239,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,27.20265,R
0,000001F5,8,0,0,0,0,0,FF,0,0,27.2029,R
0,121,4,2,0,0,0,,,,,27.20359,R
0,1E9,8,5,0,0,0,0,0,0,0,27.20384,R
0,000003F1,8,0,0,0,0,0,0,0,0,27.20461,R
0,000000C9,8,33,20,F2,0,0,0,0,0,27.20581,R
0,191,8,0,0,0,0,0,0,0,0,27.20606,R
0,000001A1,8,F7,B6,0,0,0,0,0,0,27.20632,R
0,000001C3,8,0,0,0,0,0,0,0,0,27.20657,R
0,000000F1,8,0,0,0,0,0,0,0,0,27.20862,R
0,10,8,0,0,0,0,0,0,0,0,27.20888,R
0,000000C1,8,1,0,0,0,0,0,0,0,27.21084,R
0,000000C5,8,2,0,0,0,0,0,0,0,27.2111,R
0,1E5,8,3,0,0,0,0,0,0,0,27.21135,R
0,199,8,0,0,0,0,0,0,0,FF,27.21511,R
0,000000F9,8,0,0,0,0,0,0,FF,0,27.21536,R
0,000001CD,8,8,0,0,0,0,0,0,0,27.21579,R
0,000000C9,8,47,20,F2,0,0,0,0,0,27.21605,R
0,191,8,0,0,0,0,0,0,0,0,27.2163,R
0,000000F1,8,0,0,0,0,0,0,0,0,27.21869,R
0,184,8,4,0,0,0,0,0,0,0,27.2198,R
0,334,8,6,0,0,0,0,0,0,0,27.22006,R
0,000001C7,8,7,0,0,0,0,0,0,0,27.22031,R
0,000000C1,8,1,0,0,0,0,0,0,0,27.22082,R
0,000000C5,8,2,0,0,0,0,0,0,0,27.22108,R
0,1E5,8,3,0,0,0,0,0,0,0,27.22134,R
0,000001F3,8,0,0,0,0,0,0,0,0,27.22364,R
0,1E9,8,5,0,0,0,0,0,0,0,27.2239,R
0,000000C9,8,56,20,F2,0,0,0,0,0,27.22586,R
0,191,8,0,0,0,0,0,0,0,0,27.22612,R
0,199,8,0,0,0,0,0,0,0,FF,27.22774,R
0,000000F9,8,0,0,0,0,0,0,FF,0,27.22799,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,27.22825,R
0,000001A1,8,F7,B6,0,0,0,0,0,0,27.2285,R
0,000000F1,8,0,0,0,0,0,0,0,0,27.22876,R
0,121,4,2,0,0,0,,,,,27.22893,R
0,0000012A,8,0,0,0,0,0,0,0,0,27.22919,R
0,130,4,10,27,0,0,,,,,27.22936,R
0,134,8,0,0,0,0,0,0,0,0,27.22961,R
0,000001C3,8,0,0,0,0,0,0,0,0,27.22987,R
0,000001F1,8,0,0,0,0,0,0,0,0,27.23013,R
0,000001F5,8,0,0,0,0,0,FF,0,0,27.23038,R
0,000003C9,8,0,0,0,0,0,0,0,0,27.23055,R
0,000000C1,8,1,0,0,0,0,0,0,0,27.23081,R
0,000000C5,8,2,0,0,0,0,0,0,0,27.23106,R
0,1E5,8,3,0,0,0,0,0,0,0,27.23132,R
0,000001CD,8,8,0,0,0,0,0,0,0,27.23584,R
0,000000C9,8,6A,20,F2,0,0,0,0,0,27.2361,R
0,191,8,0,0,0,0,0,0,0,0,27.23627,R
0,0000017D,8,0C,0,0,0,0,0,0,0,27.23781,R
0,000000F1,8,0,0,0,0,0,0,0,0,27.23866,R
0,10,8,0,0,0,0,0,0,0,0,27.23892,R
0,0000017F,8,0D,0,0,0,0,0,0,0,27.23985,R
0,184,8,4,0,0,0,0,0,0,0,27.24011,R
0,000002F9,8,9,0,0,0,0,0,0,0,27.24037,R
0,334,8,6,0,0,0,0,0,0,0,27.24062,R
0,199,8,0,0,0,0,0,0,0,FF,27.24088,R
0,000000F9,8,0,0,0,0,0,0,FF,0,27.24113,R
0,000001C7,8,7,0,0,0,0,0,0,0,27.24139,R
0,0000034A,8,0B,0,0,0,0,0,0,0,27.24156,R
0,000000C1,8,1,0,0,0,0,0,0,0,27.24182,R
0,000000C5,8,2,0,0,0,0,0,0,0,27.24207,R
0,1E5,8,3,0,0,0,0,0,0,0,27.24233,R
0,1E9,8,5,0,0,0,0,0,0,0,27.24378,R
0,348,8,0A,0,0,0,0,0,0,0,27.24583,R
0,000000C9,8,79,20,F2,0,0,0,0,0,27.24608,R
0,191,8,0,0,0,0,0,0,0,0,27.24634,R
0,000002C3,8,AB,20,F2,0,0,0,0,0,27.2466,R
0,000003F9,8,9,22,F2,0,0,0,0,0,27.24677,R
0,000003FB,8,A5,21,F2,0,0,0,0,0,27.24702,R
0,000000F1,8,0,0,0,0,0,0,0,0,27.24864,R
0,000000C1,8,1,0,0,0,0,0,0,0,27.25086,R
0,000000C5,8,2,0,0,0,0,0,0,0,27.25112,R
0,1E5,8,3,0,0,0,0,0,0,0,27.25137,R
0,000001A1,8,F7,B6,0,0,0,0,0,0,27.25154,R
0,000001C3,8,0,0,0,0,0,0,0,0,27.2518,R
0,199,8,0,0,0,0,0,0,0,FF,27.25334,R
0,000000F9,8,0,0,0,0,0,0,FF,0,27.25359,R
0,121,4,2,0,0,0,,,,,27.25376,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,27.25402,R
0,000001F5,8,0,0,0,0,0,FF,0,0,27.25428,R
0,000001CD,8,8,0,0,0,0,0,0,0,27.25581,R
0,000000C9,8,B9,21,F2,0,0,0,0,0,27.25607,R
0,191,8,0,0,0,0,0,0,0,0,27.25632,R
0,000001F3,8,0,0,0,0,0,0,0,0,27.25666,R
0,000000F1,8,0,0,0,0,0,0,0,0,27.25863,R
0,184,8,4,0,0,0,0,0,0,0,27.25982,R
0,334,8,6,0,0,0,0,0,0,0,27.26008,R
0,000001C7,8,7,0,0,0,0,0,0,0,27.26033,R
0,000000C1,8,1,0,0,0,0,0,0,0,27.26085,R
0,000000C5,8,2,0,0,0,0,0,0,0,27.2611,R
0,1E5,8,3,0,0,0,0,0,0,0,27.26136,R
0,1E9,8,5,0,0,0,0,0,0,0,27.26383,R
0,000000C9,8,C8,21,F2,0,0,0,0,0,27.26588,R
0,191,8,0,0,0,0,0,0,0,0,27.26605,R
0,199,8,0,0,0,0,0,0,0,FF,27.26631,R
0,000000F9,8,0,0,0,0,0,0,FF,0,27.26656,R
0,000000F1,8,0,0,0,0,0,0,0,0,27.26861,R
0,10,8,0,0,0,0,0,0,0,0,27.26887,R
0,000000C1,8,1,0,0,0,0,0,0,0,27.27083,R
0,000000C5,8,2,0,0,0,0,0,0,0,27.27109,R
0,1E5,8,3,0,0,0,0,0,0,0,27.27134,R
0,000001CD,8,8,0,0,0,0,0,0,0,27.27578,R
0,000000C9,8,D7,21,F2,0,0,0,0,0,27.27604,R
0,191,8,0,0,0,0,0,0,0,0,27.27629,R
0,000001A1,8,F7,B6,0,0,0,0,0,0,27.27655,R
0,000001C3,8,0,0,0,0,0,0,0,0,27.2768,R
0,000000F1,8,0,0,0,0,0,0,0,0,27.27868,R
0,121,4,2,0,0,0,,,,,27.27885,R
0,130,4,10,27,0,0,,,,,27.27902,R
0,000000F9,8,0,0,0,0,0,0,FF,0,27.27928,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,27.27945,R
0,199,8,0,0,0,0,0,0,0,FF,27.2797,R
0,184,8,4,0,0,0,0,0,0,0,27.27996,R
0,334,8,6,0,0,0,0,0,0,0,27.28022,R
0,000001C7,8,7,0,0,0,0,0,0,0,27.28047,R
0,000000C1,8,1,0,0,0,0,0,0,0,27.28081,R
0,000000C5,8,2,0,0,0,0,0,0,0,27.28107,R
0,1E5,8,3,0,0,0,0,0,0,0,27.28133,R
0,1E9,8,5,0,0,0,0,0,0,0,27.2838,R
0,000000C9,8,EB,21,F2,0,0,0,0,0,27.28585,R
0,191,8,0,0,0,0,0,0,0,0,27.2861,R
0,000000F1,8,0,0,0,0,0,0,0,0,27.28866,R
0,000001F3,8,0,0,0,0,0,0,0,0,27.2896,R
0,000002F9,8,9,0,0,0,0,0,0,0,27.28986,R
0,0000034A,8,0B,0,0,0,0,0,0,0,27.29012,R
0,000000C1,8,1,0,0,0,0,0,0,0,27.2908,R
0,000000C5,8,2,0,0,0,0,0,0,0,27.29105,R
0,1E5,8,3,0,0,0,0,0,0,0,27.29131,R
0,199,8,0,0,0,0,0,0,0,FF,27.29182,R
0,000000F9,8,0,0,0,0,0,0,FF,0,27.29208,R
0,000001CD,8,8,0,0,0,0,0,0,0,27.29583,R
0,000000C9,8,FA,21,F2,0,0,0,0,0,27.29609,R
0,191,8,0,0,0,0,0,0,0,0,27.29634,R
0,000002C3,8,2C,22,F2,0,0,0,0,0,27.29652,R
0,348,8,0A,0,0,0,0,0,0,0,27.29677,R
0,000003C1,8,90,22,F2,0,0,0,0,0,27.29703,R
0,000003D1,8,58,23,F2,0,0,0,0,0,27.29728,R
0,3E9,8,F4,22,F2,0,0,0,0,0,27.29754,R
0,000001A1,8,F7,B6,0,0,0,0,0,0,27.29822,R
0,000001C3,8,0,0,0,0,0,0,0,0,27.29848,R
0,000000F1,8,0,0,0,0,0,0,0,0,27.29873,R
0,10,8,0,0,0,0,0,0,0,0,27.29899,R
0,184,8,4,0,0,0,0,0,0,0,27.29984,R
0,334,8,6,0,0,0,0,0,0,0,27.3001,R
0,000001C7,8,7,0,0,0,0,0,0,0,27.30036,R
0,000000C1,8,1,0,0,0,0,0,0,0,27.30078,R
0,000000C5,8,2,0,0,0,0,0,0,0,27.30104,R
0,1E5,8,3,0,0,0,0,0,0,0,27.30129,R
0,121,4,2,0,0,0,,,,,27.3036,R
0,1E9,8,5,0,0,0,0,0,0,0,27.30385,R
0,199,8,0,0,0,0,0,0,0,FF,27.30445,R
0,000000F9,8,0,0,0,0,0,0,FF,0,27.30471,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,27.30488,R
0,000001F5,8,0,0,0,0,0,FF,0,0,27.30513,R
0,000000C9,8,A4,22,F2,0,0,0,0,0,27.30582,R
0,191,8,0,0,0,0,0,0,0,0,27.30607,R
0,000000F1,8,0,0,0,0,0,0,0,0,27.30863,R
0,000000C1,8,1,0,0,0,0,0,0,0,27.31085,R
0,000000C5,8,2,0,0,0,0,0,0,0,27.31111,R
0,1E5,8,3,0,0,0,0,0,0,0,27.31136,R
0,000001CD,8,8,0,0,0,0,0,0,0,27.3158,R
0,000000C9,8,B3,22,F2,0,0,0,0,0,27.31606,R
0,191,8,0,0,0,0,0,0,0,0,27.31631,R
0,199,8,0,0,0,0,0,0,0,FF,27.31742,R
0,000000F9,8,0,0,0,0,0,0,FF,0,27.31768,R
0,000000F1,8,0,0,0,0,0,0,0,0,27.31862,R
0,184,8,4,0,0,0,0,0,0,0,27.31981,R
0,334,8,6,0,0,0,0,0,0,0,27.32007,R
0,000001C7,8,7,0,0,0,0,0,0,0,27.32032,R
0,000000C1,8,1,0,0,0,0,0,0,0,27.32084,R
0,000000C5,8,2,0,0,0,0,0,0,0,27.32109,R
0,1E5,8,3,0,0,0,0,0,0,0,27.32135,R
0,000001A1,8,F7,B6,0,0,0,0,0,0,27.3216,R
0,000001C3,8,0,0,0,0,0,0,0,0,27.32186,R
0,000001F3,8,0,0,0,0,0,0,0,0,27.32263,R
0,1E9,8,5,0,0,0,0,0,0,0,27.32382,R
0,000000C9,8,C7,22,F2,0,0,0,0,0,27.32587,R
0,191,8,0,0,0,0,0,0,0,0,27.32613,R
0,000000F1,8,0,0,0,0,0,0,0,0,27.32869,R
0,121,4,2,0,0,0,,,,,27.32886,R
0,0000012A,8,0,0,0,0,0,0,0,0,27.32903,R
0,130,4,10,27,0,0,,,,,27.3292,R
0,134,8,0,0,0,0,0,0,0,0,27.32945,R
0,10,8,0,0,0,0,0,0,0,0,27.32971,R
0,000001F1,8,0,0,0,0,0,0,0,0,27.32997,R
0,000000F9,8,0,0,0,0,0,0,FF,0,27.33022,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,27.33048,R
0,199,8,0,0,0,0,0,0,0,FF,27.33073,R
0,000000C1,8,1,0,0,0,0,0,0,0,27.33099,R
0,000003C9,8,0,0,0,0,0,0,0,0,27.33125,R
0,000000C5,8,2,0,0,0,0,0,0,0,27.3315,R
0,1E5,8,3,0,0,0,0,0,0,0,27.33176,R
0,000001CD,8,8,0,0,0,0,0,0,0,27.33585,R
0,000000C9,8,D6,22,F2,0,0,0,0,0,27.33602,R
0,191,8,0,0,0,0,0,0,0,0,27.33628,R
0,0000017D,8,0C,0,0,0,0,0,0,0,27.33782,R
0,000000F1,8,0,0,0,0,0,0,0,0,27.33867,R
0,0000017F,8,0D,0,0,0,0,0,0,0,27.33986,R
0,184,8,4,0,0,0,0,0,0,0,27.34012,R
0,000002F9,8,9,0,0,0,0,0,0,0,27.34038,R
0,334,8,6,0,0,0,0,0,0,0,27.34063,R
0,000001C7,8,7,0,0,0,0,0,0,0,27.34089,R
0,0000034A,8,0B,0,0,0,0,0,0,0,27.34106,R
0,000000C1,8,1,0,0,0,0,0,0,0,27.34132,R
0,000000C5,8,2,0,0,0,0,0,0,0,27.34157,R
0,1E5,8,3,0,0,0,0,0,0,0,27.34183,R
0,199,8,0,0,0,0,0,0,0,FF,27.34285,R
0,000000F9,8,0,0,0,0,0,0,FF,0,27.34311,R
0,1E9,8,5,0,0,0,0,0,0,0,27.34379,R
0,348,8,0A,0,0,0,0,0,0,0,27.34584,R
0,000000C9,8,E5,22,F2,0,0,0,0,0,27.34609,R
0,191,8,0,0,0,0,0,0,0,0,27.34626,R
0,000001A1,8,F7,B6,0,0,0,0,0,0,27.34652,R
0,000001C3,8,0,0,0,0,0,0,0,0,27.34678,R
0,000002C3,8,1C,23,F2,0,0,0,0,0,27.34703,R
0,000000F1,8,0,0,0,0,0,0,0,0,27.34865,R
0,000000C1,8,1,0,0,0,0,0,0,0,27.35079,R
0,000000C5,8,2,0,0,0,0,0,0,0,27.35104,R
0,1E5,8,3,0,0,0,0,0,0,0,27.3513,R
0,121,4,2,0,0,0,,,,,27.3536,R
0,199,8,0,0,0,0,0,0,0,FF,27.35548,R
0,000000F9,8,0,0,0,0,0,0,FF,0,27.35574,R
0,000000C9,8,2B,23,F2,0,0,0,0,0,27.35599,R
0,191,8,0,0,0,0,0,0,0,0,27.35625,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,27.3565,R
0,000001CD,8,8,0,0,0,0,0,0,0,27.35676,R
0,000001F3,8,0,0,0,0,0,0,0,0,27.35693,R
0,000001F5,8,0,0,0,0,0,FF,0,0,27.35719,R
0,000000F1,8,0,0,0,0,0,0,0,0,27.35864,R
0,10,8,0,0,0,0,0,0,0,0,27.35889,R
0,184,8,4,0,0,0,0,0,0,0,27.35983,R
0,334,8,6,0,0,0,0,0,0,0,27.36009,R
0,000001C7,8,7,0,0,0,0,0,0,0,27.36034,R
0,000000C1,8,1,0,0,0,0,0,0,0,27.36086,R
0,000000C5,8,2,0,0,0,0,0,0,0,27.36111,R
0,1E5,8,3,0,0,0,0,0,0,0,27.36137,R
0,1E9,8,5,0,0,0,0,0,0,0,27.36384,R
0,000000C9,8,3A,23,F2,0,0,0,0,0,27.36589,R
0,191,8,0,0,0,0,0,0,0,0,27.36606,R
0,000001A1,8,F7,B6,0,0,0,0,0,0,27.36828,R
0,199,8,0,0,0,0,0,0,0,FF,27.36854,R
0,000000F1,8,0,0,0,0,0,0,0,0,27.36879,R
0,000000F9,8,0,0,0,0,0,0,FF,0,27.36905,R
0,000001C3,8,0,0,0,0,0,0,0,0,27.36922,R
0,000000C1,8,1,0,0,0,0,0,0,0,27.37084,R
0,000000C5,8,2,0,0,0,0,0,0,0,27.3711,R
0,1E5,8,3,0,0,0,0,0,0,0,27.37135,R
0,000001CD,8,8,0,0,0,0,0,0,0,27.37579,R
0,000000C9,8,4E,23,F2,0,0,0,0,0,27.37605,R
0,191,8,0,0,0,0,0,0,0,0,27.3763,R
0,000000F1,8,0,0,0,0,0,0,0,0,27.37861,R
0,121,4,2,0,0,0,,,,,27.37878,R
0,130,4,10,27,0,0,,,,,27.37895,R
0,184,8,4,0,0,0,0,0,0,0,27.3798,R
0,334,8,6,0,0,0,0,0,0,0,27.38006,R
0,000001C7,8,7,0,0,0,0,0,0,0,27.38031,R
0,000000C1,8,1,0,0,0,0,0,0,0,27.38082,R
0,000000C5,8,2,0,0,0,0,0,0,0,27.38108,R
0,000000F9,8,0,0,0,0,0,0,FF,0,27.38134,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,27.38159,R
0,199,8,0,0,0,0,0,0,0,FF,27.38185,R
0,1E5,8,3,0,0,0,0,0,0,0,27.3821,R
0,1E9,8,5,0,0,0,0,0,0,0,27.38381,R
0,000000C9,8,5D,23,F2,0,0,0,0,0,27.38586,R
0,191,8,0,0,0,0,0,0,0,0,27.38612,R
0,000000F1,8,0,0,0,0,0,0,0,0,27.38868,R
0,10,8,0,0,0,0,0,0,0,0,27.38893,R
0,000001F3,8,0,0,0,0,0,0,0,0,27.3891,R
0,000002F9,8,9,0,0,0,0,0,0,0,27.38978,R
0,0000034A,8,0B,0,0,0,0,0,0,0,27.39004,R
0,000000C1,8,1,0,0,0,0,0,0,0,27.39081,R
0,000000C5,8,2,0,0,0,0,0,0,0,27.39106,R
0,1E5,8,3,0,0,0,0,0,0,0,27.39132,R
0,000001A1,8,F7,B6,0,0,0,0,0,0,27.39158,R
0,000001C3,8,0,0,0,0,0,0,0,0,27.39183,R
0,199,8,0,0,0,0,0,0,0,FF,27.39397,R
0,000000F9,8,0,0,0,0,0,0,FF,0,27.39422,R
0,000001CD,8,8,0,0,0,0,0,0,0,27.39584,R
0,000000C9,8,71,23,F2,0,0,0,0,0,27.39601,R
0,191,8,0,0,0,0,0,0,0,0,27.39627,R
0,000002C3,8,A3,23,F2,0,0,0,0,0,27.39653,R
0,348,8,0A,0,0,0,0,0,0,0,27.39678,R
0,000003C1,8,7,24,F2,0,0,0,0,0,27.39704,R
0,000003D1,8,CF,24,F2,0,0,0,0,0,27.39729,R
0,3E9,8,6B,24,F2,0,0,0,0,0,27.39755,R
0,000000F1,8,0,0,0,0,0,0,0,0,27.39866,R
0,184,8,4,0,0,0,0,0,0,0,27.39985,R
0,334,8,6,0,0,0,0,0,0,0,27.40011,R
0,000001C7,8,7,0,0,0,0,0,0,0,27.40037,R
0,000000C1,8,1,0,0,0,0,0,0,0,27.40079,R
0,000000C5,8,2,0,0,0,0,0,0,0,27.40105,R
0,1E5,8,3,0,0,0,0,0,0,0,27.4013,R
0,121,4,2,0,0,0,,,,,27.40352,R
0,1E9,8,5,0,0,0,0,0,0,0,27.40378,R
0,000000C9,8,16,24,F2,0,0,0,0,0,27.40583,R
0,191,8,0,0,0,0,0,0,0,0,27.40608,R
0,199,8,0,0,0,0,0,0,0,FF,27.4066,R
0,000000F9,8,0,0,0,0,0,0,FF,0,27.40677,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,27.40702,R
0,000001F5,8,0,0,0,0,0,FF,0,0,27.40728,R
0,000000F1,8,0,0,0,0,0,0,0,0,27.40864,R
0,000000C1,8,1,0,0,0,0,0,0,0,27.41078,R
0,000000C5,8,2,0,0,0,0,0,0,0,27.41103,R
0,1E5,8,3,0,0,0,0,0,0,0,27.41129,R
0,000001CD,8,8,0,0,0,0,0,0,0,27.41581,R
0,000000C9,8,25,24,F2,0,0,0,0,0,27.41607,R
0,191,8,0,0,0,0,0,0,0,0,27.41632,R
0,000001A1,8,F7,B6,0,0,0,0,0,0,27.41658,R
0,000001C3,8,0,0,0,0,0,0,0,0,27.41684,R
0,000000F1,8,0,0,0,0,0,0,0,0,27.41863,R
0,10,8,0,0,0,0,0,0,0,0,27.41888,R
0,199,8,0,0,0,0,0,0,0,FF,27.41957,R
0,000000F9,8,0,0,0,0,0,0,FF,0,27.41982,R
0,184,8,4,0,0,0,0,0,0,0,27.42008,R
0,334,8,6,0,0,0,0,0,0,0,27.42033,R
0,000001C7,8,7,0,0,0,0,0,0,0,27.42059,R
0,000000C1,8,1,0,0,0,0,0,0,0,27.42085,R
0,000000C5,8,2,0,0,0,0,0,0,0,27.4211,R
0,1E5,8,3,0,0,0,0,0,0,0,27.42127,R
0,000001F3,8,0,0,0,0,0,0,0,0,27.42161,R
0,1E9,8,5,0,0,0,0,0,0,0,27.42383,R
0,000000C9,8,39,24,F2,0,0,0,0,0,27.42588,R
0,191,8,0,0,0,0,0,0,0,0,27.42614,R
0,000000F1,8,0,0,0,0,0,0,0,0,27.42861,R
0,121,4,2,0,0,0,,,,,27.42878,R
0,0000012A,8,0,0,0,0,0,0,0,0,27.42904,R
0,130,4,10,27,0,0,,,,,27.42921,R
0,134,8,0,0,0,0,0,0,0,0,27.42946,R
0,000001F1,8,0,0,0,0,0,0,0,0,27.42972,R
0,000003C9,8,0,0,0,0,0,0,0,0,27.42998,R
0,000000C1,8,1,0,0,0,0,0,0,0,27.43083,R
0,000000C5,8,2,0,0,0,0,0,0,0,27.43109,R
0,1E5,8,3,0,0,0,0,0,0,0,27.43134,R
0,199,8,0,0,0,0,0,0,0,FF,27.4322,R
0,000000F9,8,0,0,0,0,0,0,FF,0,27.43245,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,27.43262,R
0,000001F5,8,0,0,0,0,0,FF,0,0,27.43288,R
0,000001CD,8,8,0,0,0,0,0,0,0,27.43578,R
0,000000C9,8,48,24,F2,0,0,0,0,0,27.43604,R
0,191,8,0,0,0,0,0,0,0,0,27.43629,R
0,000003F1,8,0,0,0,0,0,0,0,0,27.43766,R
0,0000017D,8,0C,0,0,0,0,0,0,0,27.43791,R
0,000001A1,8,F7,B6,0,0,0,0,0,0,27.43825,R
0,000001C3,8,0,0,0,0,0,0,0,0,27.43851,R
0,000000F1,8,0,0,0,0,0,0,0,0,27.43877,R
0,0000017F,8,0D,0,0,0,0,0,0,0,27.43979,R
0,184,8,4,0,0,0,0,0,0,0,27.44005,R
0,000002F9,8,9,0,0,0,0,0,0,0,27.4403,R
0,334,8,6,0,0,0,0,0,0,0,27.44056,R
0,000001C7,8,7,0,0,0,0,0,0,0,27.44081,R
0,0000034A,8,0B,0,0,0,0,0,0,0,27.44107,R
0,000000C1,8,1,0,0,0,0,0,0,0,27.44133,R
0,000000C5,8,2,0,0,0,0,0,0,0,27.44158,R
0,1E5,8,3,0,0,0,0,0,0,0,27.44184,R
0,1E9,8,5,0,0,0,0,0,0,0,27.4438,R
0,199,8,0,0,0,0,0,0,0,FF,27.44517,R
0,000000F9,8,0,0,0,0,0,0,FF,0,27.44542,R
0,348,8,0A,0,0,0,0,0,0,0,27.44585,R
0,000000C9,8,5C,24,F2,0,0,0,0,0,27.44602,R
0,191,8,0,0,0,0,0,0,0,0,27.44628,R
0,000002C3,8,8E,24,F2,0,0,0,0,0,27.44653,R
0,000000F1,8,0,0,0,0,0,0,0,0,27.44866,R
0,10,8,0,0,0,0,0,0,0,0,27.44892,R
0,000000C1,8,1,0,0,0,0,0,0,0,27.4508,R
0,000000C5,8,2,0,0,0,0,0,0,0,27.45105,R
0,1E5,8,3,0,0,0,0,0,0,0,27.45131,R
0,121,4,2,0,0,0,,,,,27.45353,R
0,000001F3,8,0,0,0,0,0,0,0,0,27.45464,R
0,000001CD,8,8,0,0,0,0,0,0,0,27.45583,R
0,000000C9,8,9D,24,F2,0,0,0,0,0,27.45609,R
0,191,8,0,0,0,0,0,0,0,0,27.45626,R
0,199,8,0,0,0,0,0,0,0,FF,27.4578,R
0,000000F9,8,0,0,0,0,0,0,FF,0,27.45805,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,27.45822,R
0,000001F5,8,0,0,0,0,0,FF,0,0,27.45848,R
0,000000F1,8,0,0,0,0,0,0,0,0,27.45873,R
0,184,8,4,0,0,0,0,0,0,0,27.45984,R
0,334,8,6,0,0,0,0,0,0,0,27.4601,R
0,000001C7,8,7,0,0,0,0,0,0,0,27.46036,R
0,000000C1,8,1,0,0,0,0,0,0,0,27.46078,R
0,000000C5,8,2,0,0,0,0,0,0,0,27.46104,R
0,1E5,8,3,0,0,0,0,0,0,0,27.46129,R
