Chn,Identifier Flg,DLC,D0,...1,...2,...3,...4,...5,...6,..D7,Time,Dir
0,000000C1,8,1,0,0,0,0,0,0,0,16.27042,R
0,000000C5,8,2,0,0,0,0,0,0,0,16.27068,R
0,000001CD,8,8,0,0,0,0,0,0,0,16.27093,R
0,000001E5,8,3,0,0,0,0,0,0,0,16.27119,R
0,00000184,8,4,0,0,0,0,0,0,0,16.27145,R
0,000001E9,8,5,0,0,0,0,0,0,0,16.2717,R
0,00000334,8,6,0,0,0,0,0,0,0,16.27196,R
0,000001C7,8,7,0,0,0,0,0,0,0,16.27221,R
0,000000F1,8,0,0,0,0,0,0,0,0,16.27264,R
0,000001E1,8,0,0,0,0,0,0,0,0,16.2729,R
0,000000C9,8,B3,5A,D6,9,0,0,0,0,16.27836,R
0,00000191,8,0,0,0,0,0,0,0,0,16.27853,R
0,000001A1,8,40,B5,0,0,0,0,0,0,16.27878,R
0,000001C3,8,B8,5A,D6,9,0,0,0,0,16.27904,R
0,00000199,8,0,0,0,0,0,0,0,FF,16.2793,R
0,000000F9,8,0,0,0,0,0,0,FF,0,16.27955,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,16.27981,R
0,000001F5,8,0,0,0,0,0,FF,0,0,16.28006,R
0,000000C1,8,1,0,0,0,0,0,0,0,16.28041,R
0,000000C5,8,2,0,0,0,0,0,0,0,16.28066,R
0,000001E5,8,3,0,0,0,0,0,0,0,16.28092,R
0,000000F1,8,0,0,0,0,0,0,0,0,16.28262,R
0,000001F3,8,0,0,0,0,0,0,0,0,16.28467,R
0,00000121,4,2,0,0,0,,,,,16.28757,R
0,000000C9,8,C7,5A,D6,9,0,0,0,0,16.28834,R
0,00000191,8,0,0,0,0,0,0,0,0,16.2886,R
0,000000C1,8,1,0,0,0,0,0,0,0,16.29047,R
0,000000C5,8,2,0,0,0,0,0,0,0,16.29073,R
0,0000017D,8,0C,0,0,0,0,0,0,0,16.29099,R
0,0000017F,8,0D,0,0,0,0,0,0,0,16.29124,R
0,000001CD,8,8,0,0,0,0,0,0,0,16.29141,R
0,000001E5,8,3,0,0,0,0,0,0,0,16.29167,R
0,00000184,8,4,0,0,0,0,0,0,0,16.29193,R
0,000001E9,8,5,0,0,0,0,0,0,0,16.29218,R
0,000000F9,8,0,0,0,0,0,0,FF,0,16.29244,R
0,00000199,8,0,0,0,0,0,0,0,FF,16.29269,R
0,000000F1,8,0,0,0,0,0,0,0,0,16.29295,R
0,000002F9,8,9,0,0,0,0,0,0,0,16.29321,R
0,00000348,8,0A,0,0,0,0,0,0,0,16.29346,R
0,00000334,8,6,0,0,0,0,0,0,0,16.29372,R
0,000001C7,8,7,0,0,0,0,0,0,0,16.29397,R
0,0000034A,8,0B,0,0,0,0,0,0,0,16.29423,R
0,000000C9,8,D6,5A,D6,9,0,0,0,0,16.29833,R
0,00000191,8,0,0,0,0,0,0,0,0,16.29858,R
0,000000C1,8,1,0,0,0,0,0,0,0,16.30046,R
0,000001A1,8,40,B5,0,0,0,0,0,0,16.30071,R
0,000000C5,8,2,0,0,0,0,0,0,0,16.30097,R
0,000001C3,8,DC,5A,D6,9,0,0,0,0,16.30114,R
0,000001E5,8,3,0,0,0,0,0,0,0,16.3014,R
0,000000F1,8,0,0,0,0,0,0,0,0,16.30268,R
0,000001E1,8,0,0,0,0,0,0,0,0,16.30293,R
0,00000199,8,0,0,0,0,0,0,0,FF,16.3049,R
0,000000F9,8,0,0,0,0,0,0,FF,0,16.30507,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,16.30532,R
0,000001F5,8,0,0,0,0,0,FF,0,0,16.30558,R
0,000000C9,8,EA,5A,D6,9,0,0,0,0,16.30831,R
0,00000191,8,0,0,0,0,0,0,0,0,16.30857,R
0,000002C3,8,1C,5B,D6,9,0,0,0,0,16.30882,R
0,000003C1,8,80,5B,D6,9,0,0,0,0,16.30908,R
0,000003D1,8,48,5C,D6,9,0,0,0,0,16.30925,R
0,000003E9,8,E4,5B,D6,9,0,0,0,0,16.3095,R
0,000000C1,8,1,0,0,0,0,0,0,0,16.31044,R
0,000000C5,8,2,0,0,0,0,0,0,0,16.3107,R
0,000001CD,8,8,0,0,0,0,0,0,0,16.31095,R
0,000001E5,8,3,0,0,0,0,0,0,0,16.31121,R
0,00000184,8,4,0,0,0,0,0,0,0,16.31147,R
0,000001E9,8,5,0,0,0,0,0,0,0,16.31172,R
0,00000334,8,6,0,0,0,0,0,0,0,16.31198,R
0,000001C7,8,7,0,0,0,0,0,0,0,16.31215,R
0,000000F1,8,0,0,0,0,0,0,0,0,16.31266,R
0,00000121,4,2,0,0,0,,,,,16.31283,R
0,0000012A,8,0,0,0,0,0,0,0,0,16.31309,R
0,00000130,4,10,27,0,0,,,,,16.31326,R
0,00000134,8,0,0,0,0,0,0,0,0,16.31351,R
0,000001F1,8,0,0,0,0,0,0,0,0,16.31377,R
0,000003C9,8,0,0,0,0,0,0,0,0,16.31403,R
0,000001F3,8,0,0,0,0,0,0,0,0,16.3177,R
0,00000199,8,0,0,0,0,0,0,0,FF,16.31787,R
0,000000F9,8,0,0,0,0,0,0,FF,0,16.31812,R
0,000000C9,8,8F,5B,D6,9,0,0,0,0,16.31838,R
0,00000191,8,0,0,0,0,0,0,0,0,16.31863,R
0,000000C1,8,1,0,0,0,0,0,0,0,16.32043,R
0,000000C5,8,2,0,0,0,0,0,0,0,16.32068,R
0,000001E5,8,3,0,0,0,0,0,0,0,16.32094,R
0,000000F1,8,0,0,0,0,0,0,0,0,16.32265,R
0,000001A1,8,40,B5,0,0,0,0,0,0,16.32401,R
0,000001C3,8,96,5B,D6,9,0,0,0,0,16.32427,R
0,000000C9,8,A3,5B,D6,9,0,0,0,0,16.32836,R
0,00000191,8,0,0,0,0,0,0,0,0,16.32862,R
0,000000C1,8,1,0,0,0,0,0,0,0,16.33041,R
0,000000F9,8,0,0,0,0,0,0,FF,0,16.33067,R
0,000000C5,8,2,0,0,0,0,0,0,0,16.33092,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,16.33118,R
0,000001CD,8,8,0,0,0,0,0,0,0,16.33143,R
0,000001E5,8,3,0,0,0,0,0,0,0,16.33169,R
0,00000184,8,4,0,0,0,0,0,0,0,16.33195,R
0,000001E9,8,5,0,0,0,0,0,0,0,16.3322,R
0,00000334,8,6,0,0,0,0,0,0,0,16.33246,R
0,000000F1,8,0,0,0,0,0,0,0,0,16.33271,R
0,000001C7,8,7,0,0,0,0,0,0,0,16.33289,R
0,000001E1,8,0,0,0,0,0,0,0,0,16.33314,R
0,0000077F,8,0,FF,0,0,0,0,FF,0,16.3334,R
0,00000199,8,0,0,0,0,0,0,0,FF,16.33365,R
0,00000121,4,2,0,0,0,,,,,16.33758,R
0,000000C9,8,B2,5B,D6,9,0,0,0,0,16.33835,R
0,00000191,8,0,0,0,0,0,0,0,0,16.3386,R
0,000000C1,8,1,0,0,0,0,0,0,0,16.34039,R
0,000000C5,8,2,0,0,0,0,0,0,0,16.34065,R
0,000001E5,8,3,0,0,0,0,0,0,0,16.34091,R
0,00000348,8,0A,0,0,0,0,0,0,0,16.34116,R
0,000002F9,8,9,0,0,0,0,0,0,0,16.34142,R
0,0000034A,8,0B,0,0,0,0,0,0,0,16.34167,R
0,000000F1,8,0,0,0,0,0,0,0,0,16.3427,R
0,00000199,8,0,0,0,0,0,0,0,FF,16.34398,R
0,000000F9,8,0,0,0,0,0,0,FF,0,16.34423,R
0,000000C9,8,C1,5B,D6,9,0,0,0,0,16.34833,R
0,00000191,8,0,0,0,0,0,0,0,0,16.34859,R
0,000001A1,8,40,B5,0,0,0,0,0,0,16.34884,R
0,000001C3,8,C6,5B,D6,9,0,0,0,0,16.3491,R
0,000000C1,8,1,0,0,0,0,0,0,0,16.35046,R
0,000001F3,8,0,0,0,0,0,0,0,0,16.35072,R
0,000000C5,8,2,0,0,0,0,0,0,0,16.35098,R
0,000001CD,8,8,0,0,0,0,0,0,0,16.35115,R
0,000001E5,8,3,0,0,0,0,0,0,0,16.3514,R
0,00000184,8,4,0,0,0,0,0,0,0,16.35166,R
0,000001E9,8,5,0,0,0,0,0,0,0,16.35191,R
0,00000334,8,6,0,0,0,0,0,0,0,16.35217,R
0,000001C7,8,7,0,0,0,0,0,0,0,16.35243,R
0,000000F1,8,0,0,0,0,0,0,0,0,16.35268,R
0,00000199,8,0,0,0,0,0,0,0,FF,16.35661,R
0,000000F9,8,0,0,0,0,0,0,FF,0,16.35686,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,16.35712,R
0,000001F5,8,0,0,0,0,0,FF,0,0,16.35738,R
0,000000C9,8,D5,5B,D6,9,0,0,0,0,16.35831,R
0,00000191,8,0,0,0,0,0,0,0,0,16.35857,R
0,000002C3,8,7,5C,D6,9,0,0,0,0,16.35883,R
0,000000C1,8,1,0,0,0,0,0,0,0,16.36045,R
0,000000C5,8,2,0,0,0,0,0,0,0,16.3607,R
0,000001E5,8,3,0,0,0,0,0,0,0,16.36096,R
0,000000F1,8,0,0,0,0,0,0,0,0,16.36267,R
0,00000121,4,2,0,0,0,,,,,16.36284,R
0,00000130,4,10,27,0,0,,,,,16.36301,R
0,000001E1,8,0,0,0,0,0,0,0,0,16.36326,R
0,000000C9,8,16,5C,D6,9,0,0,0,0,16.3683,R
0,00000191,8,0,0,0,0,0,0,0,0,16.36855,R
0,00000199,8,0,0,0,0,0,0,0,FF,16.36958,R
0,000000F9,8,0,0,0,0,0,0,FF,0,16.36983,R
0,000000C1,8,1,0,0,0,0,0,0,0,16.37043,R
0,000001A1,8,40,B5,0,0,0,0,0,0,16.37069,R
0,000000C5,8,2,0,0,0,0,0,0,0,16.37094,R
0,000001C3,8,1C,5C,D6,9,0,0,0,0,16.3712,R
0,000001CD,8,8,0,0,0,0,0,0,0,16.37137,R
0,000001E5,8,3,0,0,0,0,0,0,0,16.37163,R
0,00000184,8,4,0,0,0,0,0,0,0,16.37188,R
0,000001E9,8,5,0,0,0,0,0,0,0,16.37214,R
0,00000334,8,6,0,0,0,0,0,0,0,16.37239,R
0,000000F1,8,0,0,0,0,0,0,0,0,16.37265,R
0,000001C7,8,7,0,0,0,0,0,0,0,16.37291,R
0,000003F1,8,0,0,0,0,0,0,0,0,16.37367,R
0,000000C9,8,2A,5C,D6,9,0,0,0,0,16.37837,R
0,00000191,8,0,0,0,0,0,0,0,0,16.37854,R
0,000000C1,8,1,0,0,0,0,0,0,0,16.38042,R
0,000000C5,8,2,0,0,0,0,0,0,0,16.38067,R
0,000001E5,8,3,0,0,0,0,0,0,0,16.38093,R
0,00000199,8,0,0,0,0,0,0,0,FF,16.38221,R
0,000000F9,8,0,0,0,0,0,0,FF,0,16.38246,R
0,000000F1,8,0,0,0,0,0,0,0,0,16.38272,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,16.38298,R
0,000001F5,8,0,0,0,0,0,FF,0,0,16.38323,R
0,000001F3,8,0,0,0,0,0,0,0,0,16.38366,R
0,00000121,4,2,0,0,0,,,,,16.38758,R
0,000000C9,8,39,5C,D6,9,0,0,0,0,16.38835,R
0,00000191,8,0,0,0,0,0,0,0,0,16.38861,R
0,000000C1,8,1,0,0,0,0,0,0,0,16.3904,R
0,000000C5,8,2,0,0,0,0,0,0,0,16.39066,R
0,0000017D,8,0C,0,0,0,0,0,0,0,16.39091,R
0,0000017F,8,0D,0,0,0,0,0,0,0,16.39117,R
0,000001CD,8,8,0,0,0,0,0,0,0,16.39142,R
0,000001E5,8,3,0,0,0,0,0,0,0,16.39168,R
0,00000184,8,4,0,0,0,0,0,0,0,16.39194,R
0,000001E9,8,5,0,0,0,0,0,0,0,16.39219,R
0,00000348,8,0A,0,0,0,0,0,0,0,16.39245,R
0,000000F1,8,0,0,0,0,0,0,0,0,16.3927,R
0,000001E1,8,0,0,0,0,0,0,0,0,16.39296,R
0,000002F9,8,9,0,0,0,0,0,0,0,16.39322,R
0,00000334,8,6,0,0,0,0,0,0,0,16.39347,R
0,000001C7,8,7,0,0,0,0,0,0,0,16.39373,R
0,0000034A,8,0B,0,0,0,0,0,0,0,16.39398,R
0,000001A1,8,40,B5,0,0,0,0,0,0,16.39415,R
0,000001C3,8,40,5C,D6,9,0,0,0,0,16.39441,R
0,00000199,8,0,0,0,0,0,0,0,FF,16.39518,R
0,000000F9,8,0,0,0,0,0,0,FF,0,16.39543,R
0,000000C9,8,4D,5C,D6,9,0,0,0,0,16.39834,R
0,00000191,8,0,0,0,0,0,0,0,0,16.39859,R
0,000000C1,8,1,0,0,0,0,0,0,0,16.40047,R
0,000000C5,8,2,0,0,0,0,0,0,0,16.40064,R
0,000001E5,8,3,0,0,0,0,0,0,0,16.40098,R
0,000000F1,8,0,0,0,0,0,0,0,0,16.40269,R
0,00000199,8,0,0,0,0,0,0,0,FF,16.40781,R
0,000000F9,8,0,0,0,0,0,0,FF,0,16.40806,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,16.40832,R
0,000000C9,8,5C,5C,D6,9,0,0,0,0,16.40858,R
0,00000191,8,0,0,0,0,0,0,0,0,16.40883,R
0,000001F5,8,0,0,0,0,0,FF,0,0,16.409,R
0,000002C3,8,8E,5C,D6,9,0,0,0,0,16.40926,R
0,000003C1,8,F2,5C,D6,9,0,0,0,0,16.40951,R
0,000003D1,8,BA,5D,D6,9,0,0,0,0,16.40977,R
0,000003E9,8,56,5D,D6,9,0,0,0,0,16.40994,R
0,000000C1,8,1,0,0,0,0,0,0,0,16.41045,R
0,000000C5,8,2,0,0,0,0,0,0,0,16.41071,R
0,000001CD,8,8,0,0,0,0,0,0,0,16.41097,R
0,000001E5,8,3,0,0,0,0,0,0,0,16.41122,R
0,00000184,8,4,0,0,0,0,0,0,0,16.41148,R
0,000001E9,8,5,0,0,0,0,0,0,0,16.41173,R
0,00000334,8,6,0,0,0,0,0,0,0,16.4119,R
0,000001C7,8,7,0,0,0,0,0,0,0,16.41216,R
0,000000F1,8,0,0,0,0,0,0,0,0,16.41267,R
0,00000121,4,2,0,0,0,,,,,16.41284,R
0,0000012A,8,0,0,0,0,0,0,0,0,16.4131,R
0,00000130,4,10,27,0,0,,,,,16.41327,R
0,00000134,8,0,0,0,0,0,0,0,0,16.41353,R
0,000001F1,8,0,0,0,0,0,0,0,0,16.41378,R
0,000003C9,8,0,0,0,0,0,0,0,0,16.41404,R
0,000001F3,8,0,0,0,0,0,0,0,0,16.41668,R
0,000000C9,8,1,5D,D6,9,0,0,0,0,16.4183,R
0,00000191,8,0,0,0,0,0,0,0,0,16.41856,R
0,000001A1,8,40,B5,0,0,0,0,0,0,16.41882,R
0,000001C3,8,6,5D,D6,9,0,0,0,0,16.41907,R
0,000000C1,8,1,0,0,0,0,0,0,0,16.42044,R
0,000000C5,8,2,0,0,0,0,0,0,0,16.42069,R
0,00000199,8,0,0,0,0,0,0,0,FF,16.42095,R
0,000000F9,8,0,0,0,0,0,0,FF,0,16.42121,R
0,000001E5,8,3,0,0,0,0,0,0,0,16.42146,R
0,000000F1,8,0,0,0,0,0,0,0,0,16.42266,R
0,000001E1,8,0,0,0,0,0,0,0,0,16.42291,R
0,000000C9,8,15,5D,D6,9,0,0,0,0,16.42837,R
0,00000191,8,0,0,0,0,0,0,0,0,16.42863,R
0,000000C1,8,1,0,0,0,0,0,0,0,16.43042,R
0,000000C5,8,2,0,0,0,0,0,0,0,16.43068,R
0,000001CD,8,8,0,0,0,0,0,0,0,16.43093,R
0,000001E5,8,3,0,0,0,0,0,0,0,16.43119,R
0,00000184,8,4,0,0,0,0,0,0,0,16.43145,R
0,000001E9,8,5,0,0,0,0,0,0,0,16.4317,R
0,00000334,8,6,0,0,0,0,0,0,0,16.43196,R
0,000001C7,8,7,0,0,0,0,0,0,0,16.43221,R
0,000000F1,8,0,0,0,0,0,0,0,0,16.43264,R
0,00000199,8,0,0,0,0,0,0,0,FF,16.43341,R
0,000000F9,8,0,0,0,0,0,0,FF,0,16.43366,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,16.43392,R
0,000001F5,8,0,0,0,0,0,FF,0,0,16.43418,R
0,00000121,4,2,0,0,0,,,,,16.43759,R
0,000000C9,8,24,5D,D6,9,0,0,0,0,16.43836,R
0,00000191,8,0,0,0,0,0,0,0,0,16.43861,R
0,000000C1,8,1,0,0,0,0,0,0,0,16.44041,R
0,000000C5,8,2,0,0,0,0,0,0,0,16.44066,R
0,000001A1,8,40,B5,0,0,0,0,0,0,16.44092,R
0,000001C3,8,2A,5D,D6,9,0,0,0,0,16.44117,R
0,000001E5,8,3,0,0,0,0,0,0,0,16.44143,R
0,00000348,8,0A,0,0,0,0,0,0,0,16.44169,R
0,000002F9,8,9,0,0,0,0,0,0,0,16.44194,R
0,0000034A,8,0B,0,0,0,0,0,0,0,16.4422,R
0,000000F1,8,0,0,0,0,0,0,0,0,16.44262,R
0,00000199,8,0,0,0,0,0,0,0,FF,16.44638,R
0,000000F9,8,0,0,0,0,0,0,FF,0,16.44663,R
0,000000C9,8,38,5D,D6,9,0,0,0,0,16.44834,R
0,00000191,8,0,0,0,0,0,0,0,0,16.4486,R
0,000001F3,8,0,0,0,0,0,0,0,0,16.44962,R
0,000000C1,8,1,0,0,0,0,0,0,0,16.45039,R
0,000000C5,8,2,0,0,0,0,0,0,0,16.45065,R
0,000001CD,8,8,0,0,0,0,0,0,0,16.4509,R
0,000001E5,8,3,0,0,0,0,0,0,0,16.45116,R
0,00000184,8,4,0,0,0,0,0,0,0,16.45141,R
0,000001E9,8,5,0,0,0,0,0,0,0,16.45167,R
0,00000334,8,6,0,0,0,0,0,0,0,16.45193,R
0,000001C7,8,7,0,0,0,0,0,0,0,16.45218,R
0,000000F1,8,0,0,0,0,0,0,0,0,16.45269,R
0,000001E1,8,0,0,0,0,0,0,0,0,16.45286,R
0,000000C9,8,47,5D,D6,9,0,0,0,0,16.45833,R
0,00000191,8,0,0,0,0,0,0,0,0,16.45858,R
0,000002C3,8,79,5D,D6,9,0,0,0,0,16.45884,R
0,00000199,8,0,0,0,0,0,0,0,FF,16.45909,R
0,000000F9,8,0,0,0,0,0,0,FF,0,16.45935,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,16.45961,R
0,000001F5,8,0,0,0,0,0,FF,0,0,16.45986,R
0,000000C1,8,1,0,0,0,0,0,0,0,16.46046,R
0,000000C5,8,2,0,0,0,0,0,0,0,16.46071,R
0,000001E5,8,3,0,0,0,0,0,0,0,16.46097,R
0,000000F1,8,0,0,0,0,0,0,0,0,16.46268,R
0,00000121,4,2,0,0,0,,,,,16.46285,R
0,00000130,4,10,27,0,0,,,,,16.46302,R
0,000001A1,8,40,B5,0,0,0,0,0,0,16.46404,R
0,000001C3,8,80,5D,D6,9,0,0,0,0,16.4643,R
0,000000C9,8,8D,5D,D6,9,0,0,0,0,16.46831,R
0,00000191,8,0,0,0,0,0,0,0,0,16.46857,R
0,000000C1,8,1,0,0,0,0,0,0,0,16.47044,R
0,000000C5,8,2,0,0,0,0,0,0,0,16.4707,R
0,000001CD,8,8,0,0,0,0,0,0,0,16.47095,R
0,000001E5,8,3,0,0,0,0,0,0,0,16.47121,R
0,00000184,8,4,0,0,0,0,0,0,0,16.47147,R
0,000001E9,8,5,0,0,0,0,0,0,0,16.47172,R
0,00000334,8,6,0,0,0,0,0,0,0,16.47198,R
0,000000F9,8,0,0,0,0,0,0,FF,0,16.47223,R
0,00000199,8,0,0,0,0,0,0,0,FF,16.47241,R
0,000000F1,8,0,0,0,0,0,0,0,0,16.47266,R
0,000001C7,8,7,0,0,0,0,0,0,0,16.47292,R
0,000000C9,8,9C,5D,D6,9,0,0,0,0,16.47838,R
0,00000191,8,0,0,0,0,0,0,0,0,16.47863,R
0,000000C1,8,1,0,0,0,0,0,0,0,16.48043,R
0,000000C5,8,2,0,0,0,0,0,0,0,16.48068,R
0,000001E5,8,3,0,0,0,0,0,0,0,16.48094,R
0,000000F1,8,0,0,0,0,0,0,0,0,16.48265,R
0,000001E1,8,0,0,0,0,0,0,0,0,16.4829,R
0,000001F3,8,0,0,0,0,0,0,0,0,16.48316,R
0,00000199,8,0,0,0,0,0,0,0,FF,16.48461,R
0,000000F9,8,0,0,0,0,0,0,FF,0,16.48486,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,16.48512,R
0,000001F5,8,0,0,0,0,0,FF,0,0,16.48538,R
0,00000121,4,2,0,0,0,,,,,16.48759,R
0,000000C9,8,AB,5D,D6,9,0,0,0,0,16.48836,R
0,00000191,8,0,0,0,0,0,0,0,0,16.48862,R
0,000001A1,8,40,B5,0,0,0,0,0,0,16.48887,R
0,000001C3,8,B0,5D,D6,9,0,0,0,0,16.48905,R
0,000000C1,8,1,0,0,0,0,0,0,0,16.49041,R
0,000000C5,8,2,0,0,0,0,0,0,0,16.49067,R
0,0000017D,8,0C,0,0,0,0,0,0,0,16.49092,R
0,0000017F,8,0D,0,0,0,0,0,0,0,16.49118,R
0,000001CD,8,8,0,0,0,0,0,0,0,16.49143,R
0,000001E5,8,3,0,0,0,0,0,0,0,16.49169,R
0,00000184,8,4,0,0,0,0,0,0,0,16.49195,R
0,000001E9,8,5,0,0,0,0,0,0,0,16.4922,R
0,00000348,8,0A,0,0,0,0,0,0,0,16.49246,R
0,000000F1,8,0,0,0,0,0,0,0,0,16.49271,R
0,000002F9,8,9,0,0,0,0,0,0,0,16.49297,R
0,00000334,8,6,0,0,0,0,0,0,0,16.49323,R
0,000001C7,8,7,0,0,0,0,0,0,0,16.49348,R
0,0000034A,8,0B,0,0,0,0,0,0,0,16.49365,R
0,00000199,8,0,0,0,0,0,0,0,FF,16.49758,R
0,000000F9,8,0,0,0,0,0,0,FF,0,16.49783,R
0,000000C9,8,BF,5D,D6,9,0,0,0,0,16.49835,R
0,00000191,8,0,0,0,0,0,0,0,0,16.4986,R
0,000000C1,8,1,0,0,0,0,0,0,0,16.50039,R
0,000000C5,8,2,0,0,0,0,0,0,0,16.50065,R
0,000001E5,8,3,0,0,0,0,0,0,0,16.50091,R
0,000000F1,8,0,0,0,0,0,0,0,0,16.50261,R
0,000000C9,8,CD,5D,D6,9,0,0,0,0,16.505,R
0,00000191,8,0,0,0,0,0,0,0,0,16.50526,R
0,000001A1,8,40,B5,0,0,0,0,0,0,16.50551,R
0,000001C3,8,D2,5D,D6,9,0,0,0,0,16.50577,R
0,000002C3,8,4,5E,D6,9,0,0,0,0,16.50594,R
0,000003C1,8,68,5E,D6,9,0,0,0,0,16.5062,R
0,000003D1,8,30,5F,D6,9,0,0,0,0,16.50645,R
0,000003E9,8,CC,5E,D6,9,0,0,0,0,16.50671,R
0,000003F9,8,C6,5F,D6,9,0,0,0,0,16.50697,R
0,000003FB,8,62,5F,D6,9,0,0,0,0,16.50722,R
0,000004C1,8,BA,61,D6,9,0,0,0,0,16.50739,R
0,000004D1,8,56,61,D6,9,0,0,0,0,16.50765,R
0,000004F1,8,3E,65,D6,9,0,0,0,0,16.5079,R
0,00000772,8,A2,65,D6,9,0,0,0,0,16.50816,R
0,00000199,8,0,0,0,0,0,0,0,FF,16.51021,R
0,000000C1,8,1,0,0,0,0,0,0,0,16.51046,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,16.51072,R
0,000000C5,8,2,0,0,0,0,0,0,0,16.51098,R
0,000000F9,8,0,0,0,0,0,0,FF,0,16.51123,R
0,000001CD,8,8,0,0,0,0,0,0,0,16.51149,R
0,000001E5,8,3,0,0,0,0,0,0,0,16.51174,R
0,00000184,8,4,0,0,0,0,0,0,0,16.512,R
0,000001E9,8,5,0,0,0,0,0,0,0,16.51217,R
0,000001F5,8,0,0,0,0,0,FF,0,0,16.51243,R
0,000000F1,8,0,0,0,0,0,0,0,0,16.51268,R
0,00000121,4,2,0,0,0,,,,,16.51285,R
0,0000012A,8,0,0,0,0,0,0,0,0,16.51311,R
0,00000130,4,10,27,0,0,,,,,16.51328,R
0,00000134,8,0,0,0,0,0,0,0,0,16.51354,R
0,000001C7,8,7,0,0,0,0,0,0,0,16.51379,R
0,000001E1,8,0,0,0,0,0,0,0,0,16.51405,R
0,000001F1,8,0,0,0,0,0,0,0,0,16.5143,R
0,00000334,8,6,0,0,0,0,0,0,0,16.51456,R
0,000003C9,8,0,0,0,0,0,0,0,0,16.51482,R
0,000000C9,8,4D,65,D6,9,0,0,0,0,16.51507,R
0,00000191,8,0,0,0,0,0,0,0,0,16.51524,R
0,000001F3,8,0,0,0,0,0,0,0,0,16.51567,R
0,000000C1,8,1,0,0,0,0,0,0,0,16.52045,R
0,000000C5,8,2,0,0,0,0,0,0,0,16.5207,R
0,000001E5,8,3,0,0,0,0,0,0,0,16.52096,R
0,000000F1,8,0,0,0,0,0,0,0,0,16.52267,R
0,00000199,8,0,0,0,0,0,0,0,FF,16.52318,R
0,000000F9,8,0,0,0,0,0,0,FF,0,16.52343,R
0,000000C9,8,5C,65,D6,9,0,0,0,0,16.52506,R
0,00000191,8,0,0,0,0,0,0,0,0,16.52523,R
0,000001A1,8,40,B5,0,0,0,0,0,0,16.52736,R
0,000001C3,8,62,65,D6,9,0,0,0,0,16.52762,R
0,000000C1,8,1,0,0,0,0,0,0,0,16.53043,R
0,000000C5,8,2,0,0,0,0,0,0,0,16.53069,R
0,000001CD,8,8,0,0,0,0,0,0,0,16.53094,R
0,000001E5,8,3,0,0,0,0,0,0,0,16.5312,R
0,00000184,8,4,0,0,0,0,0,0,0,16.53146,R
0,000001E9,8,5,0,0,0,0,0,0,0,16.53171,R
0,00000334,8,6,0,0,0,0,0,0,0,16.53197,R
0,000001C7,8,7,0,0,0,0,0,0,0,16.53222,R
0,000000F1,8,0,0,0,0,0,0,0,0,16.53265,R
0,000000C9,8,70,65,D6,9,0,0,0,0,16.53504,R
0,00000191,8,0,0,0,0,0,0,0,0,16.5353,R
0,00000199,8,0,0,0,0,0,0,0,FF,16.53581,R
0,000000F9,8,0,0,0,0,0,0,FF,0,16.53606,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,16.53632,R
0,000001F5,8,0,0,0,0,0,FF,0,0,16.53658,R
0,00000121,4,2,0,0,0,,,,,16.5376,R
0,000000C1,8,1,0,0,0,0,0,0,0,16.54042,R
0,000000C5,8,2,0,0,0,0,0,0,0,16.54067,R
0,000001E5,8,3,0,0,0,0,0,0,0,16.54093,R
0,00000348,8,0A,0,0,0,0,0,0,0,16.54118,R
0,000002F9,8,9,0,0,0,0,0,0,0,16.54144,R
0,0000034A,8,0B,0,0,0,0,0,0,0,16.5417,R
0,000000F1,8,0,0,0,0,0,0,0,0,16.54263,R
0,000001E1,8,0,0,0,0,0,0,0,0,16.54289,R
0,000000C9,8,7F,65,D6,9,0,0,0,0,16.54502,R
0,00000191,8,0,0,0,0,0,0,0,0,16.54528,R
0,000001F3,8,0,0,0,0,0,0,0,0,16.54861,R
0,00000199,8,0,0,0,0,0,0,0,FF,16.54886,R
0,000000F9,8,0,0,0,0,0,0,FF,0,16.54912,R
0,000000C1,8,1,0,0,0,0,0,0,0,16.5504,R
0,000000C5,8,2,0,0,0,0,0,0,0,16.55066,R
0,000001A1,8,40,B5,0,0,0,0,0,0,16.55091,R
0,000001C3,8,86,65,D6,9,0,0,0,0,16.55117,R
0,000001CD,8,8,0,0,0,0,0,0,0,16.55142,R
0,000001E5,8,3,0,0,0,0,0,0,0,16.55168,R
0,00000184,8,4,0,0,0,0,0,0,0,16.55194,R
0,000001E9,8,5,0,0,0,0,0,0,0,16.55219,R
0,00000334,8,6,0,0,0,0,0,0,0,16.55236,R
0,000000F1,8,0,0,0,0,0,0,0,0,16.55262,R
0,000001C7,8,7,0,0,0,0,0,0,0,16.55287,R
0,000000C9,8,93,65,D6,9,0,0,0,0,16.55501,R
0,00000191,8,0,0,0,0,0,0,0,0,16.55526,R
